calfNumber,parc,day,Duration,cwd,datetime,State
6431,9,2022-03-11,307,6431 2022-03-11,2022-03-11 08:41:48,Unknown
6827,9,2022-03-11,24,6827 2022-03-11,2022-03-11 17:42:52,Unknown
6836,9,2022-03-11,210,6836 2022-03-11,2022-03-11 17:28:38,Unknown
6836,9,2022-03-11,606,6836 2022-03-11,2022-03-11 15:33:54,Unknown
6836,9,2022-03-11,128,6836 2022-03-11,2022-03-11 09:21:41,Unknown
6836,9,2022-03-11,384,6836 2022-03-11,2022-03-11 06:15:22,Unknown
6393,10,2022-03-11,22,6393 2022-03-11,2022-03-11 07:00:40,Pneumonie
6393,10,2022-03-11,169,6393 2022-03-11,2022-03-11 06:55:18,Pneumonie
6832,9,2022-03-11,292,6832 2022-03-11,2022-03-11 17:20:52,Diarrhé
6832,9,2022-03-11,135,6832 2022-03-11,2022-03-11 14:41:32,Diarrhé
6832,9,2022-03-11,559,6832 2022-03-11,2022-03-11 13:31:53,Diarrhé
6829,9,2022-03-11,223,6829 2022-03-11,2022-03-11 16:41:28,Unknown
6829,9,2022-03-11,371,6829 2022-03-11,2022-03-11 15:00:31,Unknown
6829,9,2022-03-11,307,6829 2022-03-11,2022-03-11 12:52:43,Unknown
6829,9,2022-03-11,94,6829 2022-03-11,2022-03-11 08:34:40,Unknown
6829,9,2022-03-11,39,6829 2022-03-11,2022-03-11 21:39:24,Unknown
6829,9,2022-03-11,466,6829 2022-03-11,2022-03-11 20:35:59,Unknown
6829,9,2022-03-11,93,6829 2022-03-11,2022-03-11 19:29:49,Unknown
6831,9,2022-03-11,127,6831 2022-03-11,2022-03-11 16:26:27,Diarrhé
6831,9,2022-03-11,333,6831 2022-03-11,2022-03-11 13:42:14,Diarrhé
6831,9,2022-03-11,130,6831 2022-03-11,2022-03-11 13:18:49,Diarrhé
6831,9,2022-03-11,132,6831 2022-03-11,2022-03-11 12:16:14,Diarrhé
6831,9,2022-03-11,342,6831 2022-03-11,2022-03-11 21:50:22,Diarrhé
6831,9,2022-03-11,295,6831 2022-03-11,2022-03-11 19:22:55,Diarrhé
6831,9,2022-03-11,137,6831 2022-03-11,2022-03-11 19:11:44,Diarrhé
6834,9,2022-03-11,92,6834 2022-03-11,2022-03-11 16:20:42,Unknown
6834,9,2022-03-11,136,6834 2022-03-11,2022-03-11 16:07:13,Unknown
6834,9,2022-03-11,144,6834 2022-03-11,2022-03-11 15:59:36,Unknown
6834,9,2022-03-11,549,6834 2022-03-11,2022-03-11 08:19:10,Unknown
6834,9,2022-03-11,361,6834 2022-03-11,2022-03-11 19:45:13,Unknown
6834,9,2022-03-11,254,6834 2022-03-11,2022-03-11 19:03:21,Unknown
6426,9,2022-03-11,343,6426 2022-03-11,2022-03-11 15:53:14,Diarrhé
6426,9,2022-03-11,128,6426 2022-03-11,2022-03-11 10:26:41,Diarrhé
6426,9,2022-03-11,348,6426 2022-03-11,2022-03-11 08:00:13,Diarrhé
6426,9,2022-03-11,286,6426 2022-03-11,2022-03-11 21:57:32,Diarrhé
6385,10,2022-03-11,63,6385 2022-03-11,2022-03-11 15:24:56,Pneumonie
6385,10,2022-03-11,116,6385 2022-03-11,2022-03-11 11:18:14,Pneumonie
6385,10,2022-03-11,361,6385 2022-03-11,2022-03-11 06:49:13,Pneumonie
6385,10,2022-03-11,39,6385 2022-03-11,2022-03-11 20:53:31,Pneumonie
6432,9,2022-03-11,396,6432 2022-03-11,2022-03-11 08:59:19,Pneumonie
6432,9,2022-03-11,152,6432 2022-03-11,2022-03-11 08:53:05,Pneumonie
6432,9,2022-03-11,305,6432 2022-03-11,2022-03-11 06:39:44,Pneumonie
6371,10,2022-03-11,232,6371 2022-03-11,2022-03-11 15:14:45,Pneumonie
6371,10,2022-03-11,257,6371 2022-03-11,2022-03-11 21:33:10,Pneumonie
6760,10,2022-03-11,48,6760 2022-03-11,2022-03-11 15:05:34,Pneumonie
6760,10,2022-03-11,5,6760 2022-03-11,2022-03-11 06:25:42,Pneumonie
6760,10,2022-03-11,10,6760 2022-03-11,2022-03-11 06:20:35,Pneumonie
6760,10,2022-03-11,268,6760 2022-03-11,2022-03-11 20:03:54,Pneumonie
6760,10,2022-03-11,182,6760 2022-03-11,2022-03-11 19:55:20,Pneumonie
6746,10,2022-03-11,142,6746 2022-03-11,2022-03-11 13:58:34,Unknown
6746,10,2022-03-11,15,6746 2022-03-11,2022-03-11 13:37:05,Unknown
6746,10,2022-03-11,126,6746 2022-03-11,2022-03-11 11:59:07,Unknown
6746,10,2022-03-11,87,6746 2022-03-11,2022-03-11 11:36:02,Unknown
6746,10,2022-03-11,25,6746 2022-03-11,2022-03-11 08:13:04,Unknown
6746,10,2022-03-11,303,6746 2022-03-11,2022-03-11 08:07:31,Unknown
6746,10,2022-03-11,170,6746 2022-03-11,2022-03-11 07:29:54,Unknown
6746,10,2022-03-11,288,6746 2022-03-11,2022-03-11 07:18:11,Unknown
6375,10,2022-03-11,91,6375 2022-03-11,2022-03-11 20:16:25,Unknown
6388,10,2022-03-11,336,6388 2022-03-11,2022-03-11 10:35:08,Healthy
6388,10,2022-03-11,432,6388 2022-03-11,2022-03-11 20:08:58,Healthy
6760,10,2022-03-10,138,6760 2022-03-10,2022-03-10 22:28:34,Pneumonie
6760,10,2022-03-10,17,6760 2022-03-10,2022-03-10 17:46:49,Pneumonie
6760,10,2022-03-10,6,6760 2022-03-10,2022-03-10 17:41:38,Pneumonie
6760,10,2022-03-10,8,6760 2022-03-10,2022-03-10 17:36:32,Pneumonie
6760,10,2022-03-10,119,6760 2022-03-10,2022-03-10 17:31:20,Pneumonie
6760,10,2022-03-10,659,6760 2022-03-10,2022-03-10 08:03:04,Pneumonie
6834,9,2022-03-10,128,6834 2022-03-10,2022-03-10 22:15:39,Pneumonie
6834,9,2022-03-10,177,6834 2022-03-10,2022-03-10 16:36:27,Pneumonie
6834,9,2022-03-10,172,6834 2022-03-10,2022-03-10 15:21:54,Pneumonie
6834,9,2022-03-10,191,6834 2022-03-10,2022-03-10 14:56:59,Pneumonie
6834,9,2022-03-10,287,6834 2022-03-10,2022-03-10 14:50:20,Pneumonie
6834,9,2022-03-10,641,6834 2022-03-10,2022-03-10 06:27:43,Pneumonie
6371,10,2022-03-10,41,6371 2022-03-10,2022-03-10 21:21:33,Unknown
6371,10,2022-03-10,98,6371 2022-03-10,2022-03-10 13:02:53,Unknown
6371,10,2022-03-10,82,6371 2022-03-10,2022-03-10 12:54:37,Unknown
6831,9,2022-03-10,328,6831 2022-03-10,2022-03-10 22:08:45,Healthy
6831,9,2022-03-10,172,6831 2022-03-10,2022-03-10 19:19:53,Healthy
6831,9,2022-03-10,351,6831 2022-03-10,2022-03-10 16:00:14,Healthy
6831,9,2022-03-10,462,6831 2022-03-10,2022-03-10 09:55:33,Healthy
6388,10,2022-03-10,527,6388 2022-03-10,2022-03-10 13:41:15,Pneumonie
6388,10,2022-03-10,100,6388 2022-03-10,2022-03-10 10:29:19,Pneumonie
6388,10,2022-03-10,14,6388 2022-03-10,2022-03-10 10:02:53,Pneumonie
6393,10,2022-03-10,194,6393 2022-03-10,2022-03-10 21:51:30,Pneumonie
6393,10,2022-03-10,6,6393 2022-03-10,2022-03-10 15:30:32,Pneumonie
6426,9,2022-03-10,129,6426 2022-03-10,2022-03-10 21:07:46,Unknown
6426,9,2022-03-10,189,6426 2022-03-10,2022-03-10 20:46:48,Unknown
6426,9,2022-03-10,291,6426 2022-03-10,2022-03-10 19:46:09,Unknown
6426,9,2022-03-10,275,6426 2022-03-10,2022-03-10 15:50:38,Unknown
6426,9,2022-03-10,148,6426 2022-03-10,2022-03-10 14:03:11,Unknown
6426,9,2022-03-10,76,6426 2022-03-10,2022-03-10 13:46:40,Unknown
6829,9,2022-03-10,160,6829 2022-03-10,2022-03-10 21:43:41,Healthy
6829,9,2022-03-10,381,6829 2022-03-10,2022-03-10 20:40:26,Healthy
6829,9,2022-03-10,319,6829 2022-03-10,2022-03-10 18:02:54,Healthy
6829,9,2022-03-10,128,6829 2022-03-10,2022-03-10 14:42:51,Healthy
6829,9,2022-03-10,533,6829 2022-03-10,2022-03-10 14:30:31,Healthy
6829,9,2022-03-10,430,6829 2022-03-10,2022-03-10 11:28:45,Healthy
6829,9,2022-03-10,265,6829 2022-03-10,2022-03-10 09:29:15,Healthy
6829,9,2022-03-10,138,6829 2022-03-10,2022-03-10 08:45:25,Healthy
6829,9,2022-03-10,460,6829 2022-03-10,2022-03-10 06:09:32,Healthy
6836,9,2022-03-10,399,6836 2022-03-10,2022-03-10 21:27:30,Healthy
6836,9,2022-03-10,467,6836 2022-03-10,2022-03-10 16:42:52,Healthy
6836,9,2022-03-10,415,6836 2022-03-10,2022-03-10 13:27:31,Healthy
6836,9,2022-03-10,303,6836 2022-03-10,2022-03-10 11:41:26,Healthy
6385,10,2022-03-10,115,6385 2022-03-10,2022-03-10 20:55:32,"Diarrhé, Pneumonie"
6385,10,2022-03-10,255,6385 2022-03-10,2022-03-10 17:52:57,"Diarrhé, Pneumonie"
6385,10,2022-03-10,286,6385 2022-03-10,2022-03-10 17:01:50,"Diarrhé, Pneumonie"
6385,10,2022-03-10,214,6385 2022-03-10,2022-03-10 13:22:29,"Diarrhé, Pneumonie"
6385,10,2022-03-10,298,6385 2022-03-10,2022-03-10 07:15:29,"Diarrhé, Pneumonie"
6385,10,2022-03-10,427,6385 2022-03-10,2022-03-10 07:05:44,"Diarrhé, Pneumonie"
6370,10,2022-03-10,39,6370 2022-03-10,2022-03-10 20:27:06,Pneumonie
6370,10,2022-03-10,172,6370 2022-03-10,2022-03-10 14:20:17,Pneumonie
6766,10,2022-03-10,443,6766 2022-03-10,2022-03-10 20:19:43,Unknown
6766,10,2022-03-10,40,6766 2022-03-10,2022-03-10 13:32:39,Unknown
6766,10,2022-03-10,217,6766 2022-03-10,2022-03-10 06:45:16,Unknown
6766,10,2022-03-10,162,6766 2022-03-10,2022-03-10 06:38:45,Unknown
6764,10,2022-03-10,370,6764 2022-03-10,2022-03-10 20:13:11,Pneumonie
6764,10,2022-03-10,268,6764 2022-03-10,2022-03-10 18:29:12,Pneumonie
6764,10,2022-03-10,400,6764 2022-03-10,2022-03-10 06:02:03,Pneumonie
6375,10,2022-03-10,212,6375 2022-03-10,2022-03-10 19:54:13,Healthy
6375,10,2022-03-10,118,6375 2022-03-10,2022-03-10 10:17:11,Healthy
6375,10,2022-03-10,18,6375 2022-03-10,2022-03-10 09:10:18,Healthy
6375,10,2022-03-10,64,6375 2022-03-10,2022-03-10 09:04:13,Healthy
6746,10,2022-03-10,272,6746 2022-03-10,2022-03-10 16:53:49,Unknown
6746,10,2022-03-10,216,6746 2022-03-10,2022-03-10 16:24:01,Unknown
6746,10,2022-03-10,530,6746 2022-03-10,2022-03-10 09:40:50,Unknown
6382,10,2022-03-10,22,6382 2022-03-10,2022-03-10 09:34:27,Pneumonie
6382,10,2022-03-09,208,6382 2022-03-09,2022-03-09 21:54:26,Healthy
6382,10,2022-03-09,18,6382 2022-03-09,2022-03-09 15:09:04,Healthy
6382,10,2022-03-09,7,6382 2022-03-09,2022-03-09 14:54:59,Healthy
6382,10,2022-03-09,173,6382 2022-03-09,2022-03-09 09:36:48,Healthy
6764,10,2022-03-09,133,6764 2022-03-09,2022-03-09 21:40:30,Unknown
6764,10,2022-03-09,154,6764 2022-03-09,2022-03-09 21:33:08,Unknown
6764,10,2022-03-09,211,6764 2022-03-09,2022-03-09 20:17:54,Unknown
6764,10,2022-03-09,335,6764 2022-03-09,2022-03-09 14:21:10,Unknown
6764,10,2022-03-09,25,6764 2022-03-09,2022-03-09 14:04:56,Unknown
6764,10,2022-03-09,358,6764 2022-03-09,2022-03-09 06:05:32,Unknown
6829,9,2022-03-09,31,6829 2022-03-09,2022-03-09 21:13:39,Unknown
6829,9,2022-03-09,8,6829 2022-03-09,2022-03-09 17:11:30,Unknown
6829,9,2022-03-09,558,6829 2022-03-09,2022-03-09 13:59:16,Unknown
6829,9,2022-03-09,171,6829 2022-03-09,2022-03-09 08:45:46,Unknown
6829,9,2022-03-09,311,6829 2022-03-09,2022-03-09 08:39:16,Unknown
6766,10,2022-03-09,463,6766 2022-03-09,2022-03-09 21:01:07,Unknown
6766,10,2022-03-09,737,6766 2022-03-09,2022-03-09 17:31:47,Unknown
6766,10,2022-03-09,332,6766 2022-03-09,2022-03-09 06:39:47,Unknown
6375,10,2022-03-09,16,6375 2022-03-09,2022-03-09 17:16:54,Unknown
6831,9,2022-03-09,339,6831 2022-03-09,2022-03-09 20:55:59,Diarrhé
6831,9,2022-03-09,424,6831 2022-03-09,2022-03-09 14:30:22,Diarrhé
6831,9,2022-03-09,391,6831 2022-03-09,2022-03-09 08:24:40,Diarrhé
6371,10,2022-03-09,154,6371 2022-03-09,2022-03-09 11:09:43,Unknown
6370,10,2022-03-09,110,6370 2022-03-09,2022-03-09 20:39:12,Healthy
6370,10,2022-03-09,10,6370 2022-03-09,2022-03-09 20:08:46,Healthy
6370,10,2022-03-09,182,6370 2022-03-09,2022-03-09 14:10:24,Healthy
6388,10,2022-03-09,355,6388 2022-03-09,2022-03-09 20:32:18,Pneumonie
6388,10,2022-03-09,13,6388 2022-03-09,2022-03-09 20:22:55,Pneumonie
6388,10,2022-03-09,374,6388 2022-03-09,2022-03-09 13:33:12,Pneumonie
6388,10,2022-03-09,206,6388 2022-03-09,2022-03-09 13:22:57,Pneumonie
6393,10,2022-03-09,625,6393 2022-03-09,2022-03-09 17:04:14,Pneumonie
6393,10,2022-03-09,42,6393 2022-03-09,2022-03-09 06:23:19,Pneumonie
6393,10,2022-03-09,147,6393 2022-03-09,2022-03-09 06:17:35,Pneumonie
6426,9,2022-03-09,169,6426 2022-03-09,2022-03-09 18:35:12,Diarrhé
6426,9,2022-03-09,219,6426 2022-03-09,2022-03-09 16:16:17,Diarrhé
6426,9,2022-03-09,134,6426 2022-03-09,2022-03-09 14:49:53,Diarrhé
6746,10,2022-03-09,22,6746 2022-03-09,2022-03-09 19:41:33,Pneumonie
6746,10,2022-03-09,8,6746 2022-03-09,2022-03-09 19:36:08,Pneumonie
6746,10,2022-03-09,294,6746 2022-03-09,2022-03-09 19:30:56,Pneumonie
6746,10,2022-03-09,20,6746 2022-03-09,2022-03-09 13:46:17,Pneumonie
6746,10,2022-03-09,264,6746 2022-03-09,2022-03-09 13:41:03,Pneumonie
6746,10,2022-03-09,266,6746 2022-03-09,2022-03-09 06:31:49,Pneumonie
6834,9,2022-03-09,551,6834 2022-03-09,2022-03-09 20:03:14,Healthy
6834,9,2022-03-09,276,6834 2022-03-09,2022-03-09 08:56:44,Healthy
6385,10,2022-03-09,1325,6385 2022-03-09,2022-03-09 18:48:55,Pneumonie
6385,10,2022-03-09,296,6385 2022-03-09,2022-03-09 14:41:06,Pneumonie
6385,10,2022-03-09,11,6385 2022-03-09,2022-03-09 14:35:33,Pneumonie
6385,10,2022-03-09,401,6385 2022-03-09,2022-03-09 07:58:39,Pneumonie
6385,10,2022-03-09,416,6385 2022-03-09,2022-03-09 07:07:18,Pneumonie
6760,10,2022-03-09,387,6760 2022-03-09,2022-03-09 17:24:15,Unknown
6760,10,2022-03-09,724,6760 2022-03-09,2022-03-09 16:52:10,Unknown
6760,10,2022-03-09,113,6760 2022-03-09,2022-03-09 15:19:47,Unknown
6760,10,2022-03-09,582,6760 2022-03-09,2022-03-09 06:52:58,Unknown
6836,9,2022-03-09,457,6836 2022-03-09,2022-03-09 15:03:12,Healthy
6836,9,2022-03-09,311,6836 2022-03-09,2022-03-09 08:12:35,Healthy
6827,9,2022-03-09,370,6827 2022-03-09,2022-03-09 09:04:23,Diarrhé
6829,9,2022-03-08,670,6829 2022-03-08,2022-03-08 21:49:50,Unknown
6829,9,2022-03-08,615,6829 2022-03-08,2022-03-08 17:09:37,Unknown
6829,9,2022-03-08,425,6829 2022-03-08,2022-03-08 12:40:18,Unknown
6829,9,2022-03-08,303,6829 2022-03-08,2022-03-08 08:36:26,Unknown
6375,10,2022-03-08,82,6375 2022-03-08,2022-03-08 21:37:21,Unknown
6375,10,2022-03-08,351,6375 2022-03-08,2022-03-08 15:08:42,Unknown
6375,10,2022-03-08,201,6375 2022-03-08,2022-03-08 07:28:38,Unknown
6385,10,2022-03-08,188,6385 2022-03-08,2022-03-08 21:22:52,Pneumonie
6385,10,2022-03-08,30,6385 2022-03-08,2022-03-08 16:12:30,Pneumonie
6385,10,2022-03-08,314,6385 2022-03-08,2022-03-08 12:48:27,Pneumonie
6385,10,2022-03-08,381,6385 2022-03-08,2022-03-08 07:40:02,Pneumonie
6370,10,2022-03-08,134,6370 2022-03-08,2022-03-08 20:31:40,Unknown
6370,10,2022-03-08,214,6370 2022-03-08,2022-03-08 10:14:43,Unknown
6760,10,2022-03-08,335,6760 2022-03-08,2022-03-08 20:26:05,Unknown
6760,10,2022-03-08,560,6760 2022-03-08,2022-03-08 15:46:01,Unknown
6760,10,2022-03-08,145,6760 2022-03-08,2022-03-08 10:32:31,Unknown
6760,10,2022-03-08,476,6760 2022-03-08,2022-03-08 06:08:27,Unknown
6371,10,2022-03-08,111,6371 2022-03-08,2022-03-08 09:56:19,Unknown
6371,10,2022-03-08,10,6371 2022-03-08,2022-03-08 09:35:17,Unknown
6371,10,2022-03-08,15,6371 2022-03-08,2022-03-08 09:04:41,Unknown
6382,10,2022-03-08,128,6382 2022-03-08,2022-03-08 20:12:31,Healthy
6382,10,2022-03-08,258,6382 2022-03-08,2022-03-08 16:30:10,Healthy
6393,10,2022-03-08,279,6393 2022-03-08,2022-03-08 20:05:09,Unknown
6393,10,2022-03-08,392,6393 2022-03-08,2022-03-08 15:02:07,Unknown
6746,10,2022-03-08,271,6746 2022-03-08,2022-03-08 19:59:19,Healthy
6746,10,2022-03-08,205,6746 2022-03-08,2022-03-08 15:28:47,Healthy
6746,10,2022-03-08,265,6746 2022-03-08,2022-03-08 14:00:16,Healthy
6746,10,2022-03-08,250,6746 2022-03-08,2022-03-08 10:22:03,Healthy
6764,10,2022-03-08,459,6764 2022-03-08,2022-03-08 19:49:12,Pneumonie
6764,10,2022-03-08,331,6764 2022-03-08,2022-03-08 15:23:15,Pneumonie
6764,10,2022-03-08,357,6764 2022-03-08,2022-03-08 06:02:17,Pneumonie
6766,10,2022-03-08,419,6766 2022-03-08,2022-03-08 19:15:09,Unknown
6766,10,2022-03-08,75,6766 2022-03-08,2022-03-08 18:06:01,Unknown
6766,10,2022-03-08,220,6766 2022-03-08,2022-03-08 18:00:01,Unknown
6766,10,2022-03-08,263,6766 2022-03-08,2022-03-08 12:54:06,Unknown
6766,10,2022-03-08,293,6766 2022-03-08,2022-03-08 06:56:26,Unknown
6827,9,2022-03-08,464,6827 2022-03-08,2022-03-08 16:19:40,Healthy
6827,9,2022-03-08,307,6827 2022-03-08,2022-03-08 08:48:06,Healthy
6388,10,2022-03-08,323,6388 2022-03-08,2022-03-08 13:14:34,Unknown
6393,10,2022-03-07,132,6393 2022-03-07,2022-03-07 22:21:18,Healthy
6393,10,2022-03-07,130,6393 2022-03-07,2022-03-07 22:11:40,Healthy
6382,10,2022-03-07,1579,6382 2022-03-07,2022-03-07 20:58:49,Diarrhé
6382,10,2022-03-07,341,6382 2022-03-07,2022-03-07 16:07:48,Diarrhé
6382,10,2022-03-07,126,6382 2022-03-07,2022-03-07 16:01:44,Diarrhé
6382,10,2022-03-07,337,6382 2022-03-07,2022-03-07 10:34:43,Diarrhé
6382,10,2022-03-07,9,6382 2022-03-07,2022-03-07 10:11:03,Diarrhé
6382,10,2022-03-07,68,6382 2022-03-07,2022-03-07 09:31:58,Diarrhé
6382,10,2022-03-07,196,6382 2022-03-07,2022-03-07 09:24:26,Diarrhé
6382,10,2022-03-07,394,6382 2022-03-07,2022-03-07 08:24:45,Diarrhé
6382,10,2022-03-07,162,6382 2022-03-07,2022-03-07 07:04:18,Diarrhé
6382,10,2022-03-07,40,6382 2022-03-07,2022-03-07 06:59:08,Diarrhé
6764,10,2022-03-07,301,6764 2022-03-07,2022-03-07 20:44:22,Diarrhé
6764,10,2022-03-07,273,6764 2022-03-07,2022-03-07 10:46:21,Diarrhé
6766,10,2022-03-07,222,6766 2022-03-07,2022-03-07 20:38:42,Healthy
6766,10,2022-03-07,250,6766 2022-03-07,2022-03-07 15:23:00,Healthy
6766,10,2022-03-07,15,6766 2022-03-07,2022-03-07 10:16:47,Healthy
6375,10,2022-03-07,216,6375 2022-03-07,2022-03-07 20:33:05,Unknown
6375,10,2022-03-07,181,6375 2022-03-07,2022-03-07 15:04:10,Unknown
6375,10,2022-03-07,159,6375 2022-03-07,2022-03-07 07:24:20,Unknown
6370,10,2022-03-07,135,6370 2022-03-07,2022-03-07 20:23:41,Healthy
6370,10,2022-03-07,171,6370 2022-03-07,2022-03-07 09:11:28,Healthy
6385,10,2022-03-07,1731,6385 2022-03-07,2022-03-07 19:14:59,Unknown
6385,10,2022-03-07,407,6385 2022-03-07,2022-03-07 14:31:19,Unknown
6385,10,2022-03-07,356,6385 2022-03-07,2022-03-07 07:42:54,Unknown
6746,10,2022-03-07,550,6746 2022-03-07,2022-03-07 18:39:35,Pneumonie
6746,10,2022-03-07,391,6746 2022-03-07,2022-03-07 12:06:28,Pneumonie
6746,10,2022-03-07,467,6746 2022-03-07,2022-03-07 06:08:15,Pneumonie
6760,10,2022-03-07,331,6760 2022-03-07,2022-03-07 18:31:26,Unknown
6760,10,2022-03-07,475,6760 2022-03-07,2022-03-07 13:42:18,Unknown
6760,10,2022-03-07,131,6760 2022-03-07,2022-03-07 13:35:46,Unknown
6760,10,2022-03-07,126,6760 2022-03-07,2022-03-07 11:19:38,Unknown
6760,10,2022-03-07,504,6760 2022-03-07,2022-03-07 06:24:49,Unknown
6371,10,2022-03-07,234,6371 2022-03-07,2022-03-07 18:18:38,Unknown
6371,10,2022-03-07,227,6371 2022-03-07,2022-03-07 08:16:43,Unknown
6761,10,2022-03-07,94,6761 2022-03-07,2022-03-07 16:30:12,Pneumonie
6761,10,2022-03-07,536,6761 2022-03-07,2022-03-07 16:14:22,Pneumonie
6761,10,2022-03-07,630,6761 2022-03-07,2022-03-07 06:36:52,Pneumonie
6388,10,2022-03-07,354,6388 2022-03-07,2022-03-07 13:10:00,Healthy
6385,10,2022-03-06,101,6385 2022-03-06,2022-03-06 21:54:54,"Diarrhé, Pneumonie"
6385,10,2022-03-06,239,6385 2022-03-06,2022-03-06 18:51:27,"Diarrhé, Pneumonie"
6385,10,2022-03-06,398,6385 2022-03-06,2022-03-06 14:53:13,"Diarrhé, Pneumonie"
6385,10,2022-03-06,435,6385 2022-03-06,2022-03-06 07:59:07,"Diarrhé, Pneumonie"
6370,10,2022-03-06,39,6370 2022-03-06,2022-03-06 21:46:20,Healthy
6370,10,2022-03-06,148,6370 2022-03-06,2022-03-06 20:58:26,Healthy
6370,10,2022-03-06,166,6370 2022-03-06,2022-03-06 17:20:15,Healthy
6370,10,2022-03-06,5,6370 2022-03-06,2022-03-06 17:08:13,Healthy
6370,10,2022-03-06,367,6370 2022-03-06,2022-03-06 17:00:04,Healthy
6370,10,2022-03-06,239,6370 2022-03-06,2022-03-06 08:06:34,Healthy
6393,10,2022-03-06,386,6393 2022-03-06,2022-03-06 15:47:52,Healthy
6393,10,2022-03-06,805,6393 2022-03-06,2022-03-06 07:04:32,Healthy
6766,10,2022-03-06,140,6766 2022-03-06,2022-03-06 21:28:42,Healthy
6766,10,2022-03-06,414,6766 2022-03-06,2022-03-06 20:15:12,Healthy
6766,10,2022-03-06,534,6766 2022-03-06,2022-03-06 13:17:43,Healthy
6766,10,2022-03-06,448,6766 2022-03-06,2022-03-06 06:36:48,Healthy
6382,10,2022-03-06,781,6382 2022-03-06,2022-03-06 21:15:41,Pneumonie
6382,10,2022-03-06,231,6382 2022-03-06,2022-03-06 15:54:18,Pneumonie
6382,10,2022-03-06,222,6382 2022-03-06,2022-03-06 08:59:58,Pneumonie
6371,10,2022-03-06,69,6371 2022-03-06,2022-03-06 20:06:35,Unknown
6371,10,2022-03-06,247,6371 2022-03-06,2022-03-06 15:05:46,Unknown
6761,10,2022-03-06,129,6761 2022-03-06,2022-03-06 20:00:27,Pneumonie
6761,10,2022-03-06,583,6761 2022-03-06,2022-03-06 19:47:43,Pneumonie
6761,10,2022-03-06,676,6761 2022-03-06,2022-03-06 14:15:42,Pneumonie
6761,10,2022-03-06,788,6761 2022-03-06,2022-03-06 06:50:35,Pneumonie
6764,10,2022-03-06,350,6764 2022-03-06,2022-03-06 19:41:34,Unknown
6764,10,2022-03-06,337,6764 2022-03-06,2022-03-06 14:39:05,Unknown
6764,10,2022-03-06,198,6764 2022-03-06,2022-03-06 07:37:05,Unknown
6760,10,2022-03-06,506,6760 2022-03-06,2022-03-06 14:29:49,Unknown
6760,10,2022-03-06,514,6760 2022-03-06,2022-03-06 06:26:36,Unknown
6375,10,2022-03-06,188,6375 2022-03-06,2022-03-06 19:10:54,Unknown
6375,10,2022-03-06,217,6375 2022-03-06,2022-03-06 13:54:52,Unknown
6375,10,2022-03-06,195,6375 2022-03-06,2022-03-06 07:17:58,Unknown
6746,10,2022-03-06,361,6746 2022-03-06,2022-03-06 18:42:16,Diarrhé
6746,10,2022-03-06,201,6746 2022-03-06,2022-03-06 18:32:20,Diarrhé
6746,10,2022-03-06,172,6746 2022-03-06,2022-03-06 18:17:31,Diarrhé
6746,10,2022-03-06,257,6746 2022-03-06,2022-03-06 13:28:41,Diarrhé
6746,10,2022-03-06,298,6746 2022-03-06,2022-03-06 06:44:17,Diarrhé
6388,10,2022-03-06,305,6388 2022-03-06,2022-03-06 15:11:53,Pneumonie
6388,10,2022-03-06,341,6388 2022-03-06,2022-03-06 06:14:08,Pneumonie
6370,10,2022-03-05,190,6370 2022-03-05,2022-03-05 15:30:05,Healthy
6370,10,2022-03-05,57,6370 2022-03-05,2022-03-05 15:23:25,Healthy
6370,10,2022-03-05,182,6370 2022-03-05,2022-03-05 07:39:11,Healthy
6382,10,2022-03-05,114,6382 2022-03-05,2022-03-05 21:06:31,Healthy
6382,10,2022-03-05,127,6382 2022-03-05,2022-03-05 20:00:14,Healthy
6382,10,2022-03-05,170,6382 2022-03-05,2022-03-05 17:36:30,Healthy
6382,10,2022-03-05,207,6382 2022-03-05,2022-03-05 13:24:38,Healthy
6382,10,2022-03-05,283,6382 2022-03-05,2022-03-05 08:11:23,Healthy
6385,10,2022-03-05,124,6385 2022-03-05,2022-03-05 20:59:38,"Diarrhé, Pneumonie"
6385,10,2022-03-05,168,6385 2022-03-05,2022-03-05 18:28:37,"Diarrhé, Pneumonie"
6385,10,2022-03-05,197,6385 2022-03-05,2022-03-05 14:51:33,"Diarrhé, Pneumonie"
6385,10,2022-03-05,252,6385 2022-03-05,2022-03-05 10:29:51,"Diarrhé, Pneumonie"
6385,10,2022-03-05,308,6385 2022-03-05,2022-03-05 06:49:02,"Diarrhé, Pneumonie"
6371,10,2022-03-05,95,6371 2022-03-05,2022-03-05 20:51:56,Pneumonie
6371,10,2022-03-05,102,6371 2022-03-05,2022-03-05 15:52:10,Pneumonie
6371,10,2022-03-05,187,6371 2022-03-05,2022-03-05 07:18:52,Pneumonie
6764,10,2022-03-05,260,6764 2022-03-05,2022-03-05 20:36:57,Unknown
6764,10,2022-03-05,323,6764 2022-03-05,2022-03-05 14:28:05,Unknown
6764,10,2022-03-05,105,6764 2022-03-05,2022-03-05 11:05:56,Unknown
6764,10,2022-03-05,334,6764 2022-03-05,2022-03-05 07:10:11,Unknown
6738,10,2022-03-05,83,6738 2022-03-05,2022-03-05 20:16:28,Unknown
6738,10,2022-03-05,234,6738 2022-03-05,2022-03-05 15:17:09,Unknown
6375,10,2022-03-05,197,6375 2022-03-05,2022-03-05 20:09:07,Unknown
