calfNumber,parc,day,Duration,cwd,datetime,State
6774,2,2022-03-01,267,6774 2022-03-01,2022-03-01 22:05:02,Pneumonie
6774,2,2022-03-01,347,6774 2022-03-01,2022-03-01 14:08:49,Pneumonie
6774,2,2022-03-01,300,6774 2022-03-01,2022-03-01 08:41:22,Pneumonie
6774,2,2022-03-01,11,6774 2022-03-01,2022-03-01 08:38:06,Pneumonie
6404,1,2022-03-01,299,6404 2022-03-01,2022-03-01 21:36:20,"Diarrhé, Pneumonie"
6404,1,2022-03-01,417,6404 2022-03-01,2022-03-01 19:01:34,"Diarrhé, Pneumonie"
6404,1,2022-03-01,388,6404 2022-03-01,2022-03-01 14:32:23,"Diarrhé, Pneumonie"
6404,1,2022-03-01,86,6404 2022-03-01,2022-03-01 13:55:03,"Diarrhé, Pneumonie"
6404,1,2022-03-01,278,6404 2022-03-01,2022-03-01 08:08:01,"Diarrhé, Pneumonie"
6385,10,2022-03-01,409,6385 2022-03-01,2022-03-01 21:31:23,Pneumonie
6385,10,2022-03-01,390,6385 2022-03-01,2022-03-01 15:44:48,Pneumonie
6385,10,2022-03-01,157,6385 2022-03-01,2022-03-01 12:19:59,Pneumonie
6385,10,2022-03-01,55,6385 2022-03-01,2022-03-01 10:01:21,Pneumonie
6385,10,2022-03-01,682,6385 2022-03-01,2022-03-01 07:59:46,Pneumonie
6783,2,2022-03-01,131,6783 2022-03-01,2022-03-01 21:31:15,Healthy
6783,2,2022-03-01,281,6783 2022-03-01,2022-03-01 19:20:20,Healthy
6783,2,2022-03-01,66,6783 2022-03-01,2022-03-01 16:22:41,Healthy
6783,2,2022-03-01,322,6783 2022-03-01,2022-03-01 16:12:22,Healthy
6783,2,2022-03-01,368,6783 2022-03-01,2022-03-01 13:04:45,Healthy
6783,2,2022-03-01,373,6783 2022-03-01,2022-03-01 07:55:07,Healthy
6794,2,2022-03-01,506,6794 2022-03-01,2022-03-01 18:03:50,Pneumonie
6794,2,2022-03-01,6,6794 2022-03-01,2022-03-01 18:00:17,Pneumonie
6794,2,2022-03-01,59,6794 2022-03-01,2022-03-01 17:56:23,Pneumonie
6794,2,2022-03-01,5,6794 2022-03-01,2022-03-01 17:45:58,Pneumonie
6794,2,2022-03-01,91,6794 2022-03-01,2022-03-01 17:41:49,Pneumonie
6794,2,2022-03-01,33,6794 2022-03-01,2022-03-01 14:03:56,Pneumonie
6794,2,2022-03-01,384,6794 2022-03-01,2022-03-01 12:10:08,Pneumonie
6794,2,2022-03-01,216,6794 2022-03-01,2022-03-01 09:12:31,Pneumonie
6794,2,2022-03-01,312,6794 2022-03-01,2022-03-01 06:19:14,Pneumonie
6810,1,2022-03-01,318,6810 2022-03-01,2022-03-01 21:20:28,Pneumonie
6810,1,2022-03-01,436,6810 2022-03-01,2022-03-01 18:47:11,Pneumonie
6810,1,2022-03-01,332,6810 2022-03-01,2022-03-01 15:33:26,Pneumonie
6810,1,2022-03-01,125,6810 2022-03-01,2022-03-01 13:28:05,Pneumonie
6810,1,2022-03-01,48,6810 2022-03-01,2022-03-01 13:11:37,Pneumonie
6810,1,2022-03-01,482,6810 2022-03-01,2022-03-01 11:04:29,Pneumonie
6810,1,2022-03-01,47,6810 2022-03-01,2022-03-01 08:42:00,Pneumonie
6773,2,2022-03-01,479,6773 2022-03-01,2022-03-01 21:12:29,Healthy
6773,2,2022-03-01,9,6773 2022-03-01,2022-03-01 19:16:38,Healthy
6773,2,2022-03-01,395,6773 2022-03-01,2022-03-01 19:09:51,Healthy
6773,2,2022-03-01,206,6773 2022-03-01,2022-03-01 14:29:00,Healthy
6773,2,2022-03-01,15,6773 2022-03-01,2022-03-01 14:24:29,Healthy
6773,2,2022-03-01,1606,6773 2022-03-01,2022-03-01 12:37:58,Healthy
6773,2,2022-03-01,5,6773 2022-03-01,2022-03-01 12:02:15,Healthy
6773,2,2022-03-01,32,6773 2022-03-01,2022-03-01 11:59:02,Healthy
6773,2,2022-03-01,15,6773 2022-03-01,2022-03-01 09:02:49,Healthy
6773,2,2022-03-01,11,6773 2022-03-01,2022-03-01 08:57:37,Healthy
6764,10,2022-03-01,458,6764 2022-03-01,2022-03-01 21:07:44,Pneumonie
6764,10,2022-03-01,365,6764 2022-03-01,2022-03-01 17:21:21,Pneumonie
6764,10,2022-03-01,469,6764 2022-03-01,2022-03-01 15:57:39,Pneumonie
6764,10,2022-03-01,783,6764 2022-03-01,2022-03-01 12:32:39,Pneumonie
6410,1,2022-03-01,545,6410 2022-03-01,2022-03-01 20:57:19,Diarrhé
6410,1,2022-03-01,837,6410 2022-03-01,2022-03-01 17:52:19,Diarrhé
6410,1,2022-03-01,523,6410 2022-03-01,2022-03-01 11:58:32,Diarrhé
6410,1,2022-03-01,706,6410 2022-03-01,2022-03-01 07:14:12,Diarrhé
6365,9,2022-03-01,272,6365 2022-03-01,2022-03-01 20:54:46,Pneumonie
6365,9,2022-03-01,12,6365 2022-03-01,2022-03-01 18:11:21,Pneumonie
6365,9,2022-03-01,520,6365 2022-03-01,2022-03-01 16:10:37,Pneumonie
6365,9,2022-03-01,256,6365 2022-03-01,2022-03-01 12:22:08,Pneumonie
6365,9,2022-03-01,119,6365 2022-03-01,2022-03-01 09:19:14,Pneumonie
6405,1,2022-03-01,340,6405 2022-03-01,2022-03-01 20:49:57,Diarrhé
6405,1,2022-03-01,241,6405 2022-03-01,2022-03-01 18:39:16,Diarrhé
6405,1,2022-03-01,395,6405 2022-03-01,2022-03-01 12:45:48,Diarrhé
6405,1,2022-03-01,150,6405 2022-03-01,2022-03-01 12:26:30,Diarrhé
6405,1,2022-03-01,15,6405 2022-03-01,2022-03-01 12:13:34,Diarrhé
6405,1,2022-03-01,80,6405 2022-03-01,2022-03-01 12:10:11,Diarrhé
6405,1,2022-03-01,378,6405 2022-03-01,2022-03-01 07:36:18,Diarrhé
6405,1,2022-03-01,142,6405 2022-03-01,2022-03-01 07:09:40,Diarrhé
6405,1,2022-03-01,131,6405 2022-03-01,2022-03-01 07:03:56,Diarrhé
6760,10,2022-03-01,441,6760 2022-03-01,2022-03-01 20:42:19,Pneumonie
6760,10,2022-03-01,434,6760 2022-03-01,2022-03-01 15:31:36,Pneumonie
6760,10,2022-03-01,545,6760 2022-03-01,2022-03-01 07:48:54,Pneumonie
6799,1,2022-03-01,576,6799 2022-03-01,2022-03-01 20:34:36,Diarrhé
6799,1,2022-03-01,142,6799 2022-03-01,2022-03-01 20:22:54,Diarrhé
6799,1,2022-03-01,134,6799 2022-03-01,2022-03-01 20:07:30,Diarrhé
6799,1,2022-03-01,341,6799 2022-03-01,2022-03-01 17:25:12,Diarrhé
6799,1,2022-03-01,571,6799 2022-03-01,2022-03-01 17:09:24,Diarrhé
6799,1,2022-03-01,80,6799 2022-03-01,2022-03-01 11:29:30,Diarrhé
6799,1,2022-03-01,5,6799 2022-03-01,2022-03-01 09:53:15,Diarrhé
6799,1,2022-03-01,32,6799 2022-03-01,2022-03-01 09:49:09,Diarrhé
6799,1,2022-03-01,721,6799 2022-03-01,2022-03-01 06:37:19,Diarrhé
6766,10,2022-03-01,349,6766 2022-03-01,2022-03-01 20:30:35,Healthy
6766,10,2022-03-01,84,6766 2022-03-01,2022-03-01 18:20:48,Healthy
6766,10,2022-03-01,307,6766 2022-03-01,2022-03-01 18:07:50,Healthy
6766,10,2022-03-01,256,6766 2022-03-01,2022-03-01 12:28:22,Healthy
6766,10,2022-03-01,440,6766 2022-03-01,2022-03-01 07:35:19,Healthy
6761,10,2022-03-01,628,6761 2022-03-01,2022-03-01 20:20:07,Pneumonie
6761,10,2022-03-01,191,6761 2022-03-01,2022-03-01 20:10:37,Pneumonie
6761,10,2022-03-01,271,6761 2022-03-01,2022-03-01 20:00:27,Pneumonie
6761,10,2022-03-01,7,6761 2022-03-01,2022-03-01 17:07:31,Pneumonie
6761,10,2022-03-01,753,6761 2022-03-01,2022-03-01 13:25:08,Pneumonie
6761,10,2022-03-01,1193,6761 2022-03-01,2022-03-01 06:59:07,Pneumonie
6761,10,2022-03-01,16,6761 2022-03-01,2022-03-01 06:54:46,Pneumonie
6393,10,2022-03-01,379,6393 2022-03-01,2022-03-01 20:13:48,Pneumonie
6393,10,2022-03-01,11,6393 2022-03-01,2022-03-01 18:16:51,Pneumonie
6393,10,2022-03-01,260,6393 2022-03-01,2022-03-01 14:12:45,Pneumonie
6393,10,2022-03-01,373,6393 2022-03-01,2022-03-01 06:29:22,Pneumonie
6375,10,2022-03-01,206,6375 2022-03-01,2022-03-01 19:56:09,Pneumonie
6375,10,2022-03-01,127,6375 2022-03-01,2022-03-01 19:46:38,Pneumonie
6375,10,2022-03-01,227,6375 2022-03-01,2022-03-01 14:29:21,Pneumonie
6375,10,2022-03-01,240,6375 2022-03-01,2022-03-01 06:44:54,Pneumonie
6800,1,2022-03-01,289,6800 2022-03-01,2022-03-01 19:31:49,Diarrhé
6800,1,2022-03-01,173,6800 2022-03-01,2022-03-01 19:25:11,Diarrhé
6800,1,2022-03-01,36,6800 2022-03-01,2022-03-01 19:21:35,Diarrhé
6800,1,2022-03-01,263,6800 2022-03-01,2022-03-01 11:21:02,Diarrhé
6800,1,2022-03-01,294,6800 2022-03-01,2022-03-01 09:07:03,Diarrhé
6800,1,2022-03-01,6,6800 2022-03-01,2022-03-01 07:50:42,Diarrhé
6800,1,2022-03-01,12,6800 2022-03-01,2022-03-01 07:46:37,Diarrhé
6797,1,2022-03-01,72,6797 2022-03-01,2022-03-01 19:11:42,Healthy
6797,1,2022-03-01,349,6797 2022-03-01,2022-03-01 14:00:07,Healthy
6797,1,2022-03-01,11,6797 2022-03-01,2022-03-01 08:52:31,Healthy
6388,10,2022-03-01,497,6388 2022-03-01,2022-03-01 19:06:01,Diarrhé
6388,10,2022-03-01,361,6388 2022-03-01,2022-03-01 12:49:26,Diarrhé
6388,10,2022-03-01,800,6388 2022-03-01,2022-03-01 06:16:01,Diarrhé
6786,2,2022-03-01,245,6786 2022-03-01,2022-03-01 18:58:02,"Diarrhé, Pneumonie"
6786,2,2022-03-01,24,6786 2022-03-01,2022-03-01 18:54:01,"Diarrhé, Pneumonie"
6786,2,2022-03-01,21,6786 2022-03-01,2022-03-01 18:50:40,"Diarrhé, Pneumonie"
6786,2,2022-03-01,13,6786 2022-03-01,2022-03-01 14:36:19,"Diarrhé, Pneumonie"
6786,2,2022-03-01,373,6786 2022-03-01,2022-03-01 09:30:08,"Diarrhé, Pneumonie"
6786,2,2022-03-01,349,6786 2022-03-01,2022-03-01 06:04:57,"Diarrhé, Pneumonie"
6391,2,2022-03-01,418,6391 2022-03-01,2022-03-01 18:32:20,Diarrhé
6391,2,2022-03-01,612,6391 2022-03-01,2022-03-01 11:48:50,Diarrhé
6391,2,2022-03-01,9,6391 2022-03-01,2022-03-01 11:17:38,Diarrhé
6391,2,2022-03-01,8,6391 2022-03-01,2022-03-01 11:14:00,Diarrhé
6391,2,2022-03-01,6,6391 2022-03-01,2022-03-01 11:05:51,Diarrhé
6391,2,2022-03-01,37,6391 2022-03-01,2022-03-01 06:47:55,Diarrhé
6391,2,2022-03-01,16,6391 2022-03-01,2022-03-01 06:44:55,Diarrhé
6796,1,2022-03-01,353,6796 2022-03-01,2022-03-01 18:24:05,Diarrhé
6796,1,2022-03-01,543,6796 2022-03-01,2022-03-01 14:20:10,Diarrhé
6796,1,2022-03-01,140,6796 2022-03-01,2022-03-01 12:40:19,Diarrhé
6796,1,2022-03-01,19,6796 2022-03-01,2022-03-01 12:36:35,Diarrhé
6796,1,2022-03-01,10,6796 2022-03-01,2022-03-01 07:56:34,Diarrhé
6809,1,2022-03-01,40,6809 2022-03-01,2022-03-01 18:10:23,Pneumonie
6809,1,2022-03-01,44,6809 2022-03-01,2022-03-01 18:07:23,Pneumonie
6809,1,2022-03-01,27,6809 2022-03-01,2022-03-01 17:00:10,Pneumonie
6809,1,2022-03-01,20,6809 2022-03-01,2022-03-01 16:56:54,Pneumonie
6809,1,2022-03-01,66,6809 2022-03-01,2022-03-01 16:53:10,Pneumonie
6809,1,2022-03-01,229,6809 2022-03-01,2022-03-01 13:18:37,Pneumonie
6809,1,2022-03-01,17,6809 2022-03-01,2022-03-01 13:15:34,Pneumonie
6809,1,2022-03-01,225,6809 2022-03-01,2022-03-01 11:54:47,Pneumonie
6809,1,2022-03-01,206,6809 2022-03-01,2022-03-01 08:29:14,Pneumonie
6407,1,2022-03-01,648,6407 2022-03-01,2022-03-01 17:39:09,Pneumonie
6407,1,2022-03-01,232,6407 2022-03-01,2022-03-01 15:10:30,Pneumonie
6407,1,2022-03-01,386,6407 2022-03-01,2022-03-01 11:14:06,Pneumonie
6794,2,2022-02-28,166,6794 2022-02-28,2022-02-28 22:13:11,Pneumonie
6794,2,2022-02-28,167,6794 2022-02-28,2022-02-28 16:30:11,Pneumonie
6794,2,2022-02-28,24,6794 2022-02-28,2022-02-28 10:03:42,Pneumonie
6794,2,2022-02-28,129,6794 2022-02-28,2022-02-28 09:56:18,Pneumonie
6794,2,2022-02-28,23,6794 2022-02-28,2022-02-28 09:10:37,Pneumonie
6794,2,2022-02-28,360,6794 2022-02-28,2022-02-28 08:32:57,Pneumonie
6794,2,2022-02-28,464,6794 2022-02-28,2022-02-28 06:02:34,Pneumonie
6761,10,2022-02-28,316,6761 2022-02-28,2022-02-28 22:07:34,Pneumonie
6761,10,2022-02-28,6,6761 2022-02-28,2022-02-28 21:58:49,Pneumonie
6761,10,2022-02-28,5,6761 2022-02-28,2022-02-28 21:49:19,Pneumonie
6761,10,2022-02-28,225,6761 2022-02-28,2022-02-28 21:40:52,Pneumonie
6761,10,2022-02-28,429,6761 2022-02-28,2022-02-28 16:03:55,Pneumonie
6761,10,2022-02-28,357,6761 2022-02-28,2022-02-28 15:57:58,Pneumonie
6761,10,2022-02-28,7,6761 2022-02-28,2022-02-28 10:21:43,Pneumonie
6761,10,2022-02-28,775,6761 2022-02-28,2022-02-28 08:27:10,Pneumonie
6741,9,2022-02-28,336,6741 2022-02-28,2022-02-28 21:58:16,Pneumonie
6741,9,2022-02-28,6,6741 2022-02-28,2022-02-28 21:43:00,Pneumonie
6741,9,2022-02-28,137,6741 2022-02-28,2022-02-28 21:23:10,Pneumonie
6741,9,2022-02-28,10,6741 2022-02-28,2022-02-28 14:35:17,Pneumonie
6741,9,2022-02-28,151,6741 2022-02-28,2022-02-28 14:25:40,Pneumonie
6741,9,2022-02-28,268,6741 2022-02-28,2022-02-28 06:44:13,Pneumonie
6741,9,2022-02-28,61,6741 2022-02-28,2022-02-28 06:37:29,Pneumonie
6412,1,2022-02-28,318,6412 2022-02-28,2022-02-28 21:50:56,"Diarrhé, Pneumonie"
6412,1,2022-02-28,22,6412 2022-02-28,2022-02-28 21:34:48,"Diarrhé, Pneumonie"
6412,1,2022-02-28,181,6412 2022-02-28,2022-02-28 20:04:01,"Diarrhé, Pneumonie"
6412,1,2022-02-28,202,6412 2022-02-28,2022-02-28 17:26:27,"Diarrhé, Pneumonie"
6412,1,2022-02-28,129,6412 2022-02-28,2022-02-28 17:09:29,"Diarrhé, Pneumonie"
6412,1,2022-02-28,101,6412 2022-02-28,2022-02-28 16:58:21,"Diarrhé, Pneumonie"
6412,1,2022-02-28,356,6412 2022-02-28,2022-02-28 16:51:08,"Diarrhé, Pneumonie"
6412,1,2022-02-28,249,6412 2022-02-28,2022-02-28 15:35:39,"Diarrhé, Pneumonie"
6412,1,2022-02-28,117,6412 2022-02-28,2022-02-28 13:43:45,"Diarrhé, Pneumonie"
6412,1,2022-02-28,13,6412 2022-02-28,2022-02-28 07:50:59,"Diarrhé, Pneumonie"
6796,1,2022-02-28,406,6796 2022-02-28,2022-02-28 21:38:30,"Diarrhé, Pneumonie"
6796,1,2022-02-28,413,6796 2022-02-28,2022-02-28 15:13:36,"Diarrhé, Pneumonie"
6796,1,2022-02-28,53,6796 2022-02-28,2022-02-28 14:20:23,"Diarrhé, Pneumonie"
6796,1,2022-02-28,24,6796 2022-02-28,2022-02-28 08:37:02,"Diarrhé, Pneumonie"
6796,1,2022-02-28,50,6796 2022-02-28,2022-02-28 08:33:32,"Diarrhé, Pneumonie"
6796,1,2022-02-28,624,6796 2022-02-28,2022-02-28 07:20:17,"Diarrhé, Pneumonie"
6796,1,2022-02-28,51,6796 2022-02-28,2022-02-28 07:16:19,"Diarrhé, Pneumonie"
6385,10,2022-02-28,310,6385 2022-02-28,2022-02-28 21:27:21,Pneumonie
6385,10,2022-02-28,332,6385 2022-02-28,2022-02-28 16:30:49,Pneumonie
6385,10,2022-02-28,17,6385 2022-02-28,2022-02-28 10:02:47,Pneumonie
6385,10,2022-02-28,359,6385 2022-02-28,2022-02-28 09:53:20,Pneumonie
6385,10,2022-02-28,520,6385 2022-02-28,2022-02-28 07:18:58,Pneumonie
6797,1,2022-02-28,374,6797 2022-02-28,2022-02-28 21:26:12,Diarrhé
6797,1,2022-02-28,19,6797 2022-02-28,2022-02-28 20:11:21,Diarrhé
6797,1,2022-02-28,23,6797 2022-02-28,2022-02-28 20:08:09,Diarrhé
6797,1,2022-02-28,561,6797 2022-02-28,2022-02-28 15:01:27,Diarrhé
6797,1,2022-02-28,100,6797 2022-02-28,2022-02-28 06:39:34,Diarrhé
6734,10,2022-02-28,156,6734 2022-02-28,2022-02-28 21:14:43,Healthy
6734,10,2022-02-28,34,6734 2022-02-28,2022-02-28 21:06:21,Healthy
6734,10,2022-02-28,136,6734 2022-02-28,2022-02-28 11:17:46,Healthy
6734,10,2022-02-28,53,6734 2022-02-28,2022-02-28 11:14:14,Healthy
6734,10,2022-02-28,82,6734 2022-02-28,2022-02-28 10:45:09,Healthy
6768,2,2022-02-28,302,6768 2022-02-28,2022-02-28 21:10:59,Pneumonie
6768,2,2022-02-28,31,6768 2022-02-28,2022-02-28 20:39:11,Pneumonie
6768,2,2022-02-28,127,6768 2022-02-28,2022-02-28 20:35:26,Pneumonie
6768,2,2022-02-28,594,6768 2022-02-28,2022-02-28 18:08:53,Pneumonie
6768,2,2022-02-28,44,6768 2022-02-28,2022-02-28 18:05:40,Pneumonie
6768,2,2022-02-28,326,6768 2022-02-28,2022-02-28 09:00:06,Pneumonie
6764,10,2022-02-28,604,6764 2022-02-28,2022-02-28 21:01:29,Pneumonie
6764,10,2022-02-28,129,6764 2022-02-28,2022-02-28 16:26:51,Pneumonie
6764,10,2022-02-28,553,6764 2022-02-28,2022-02-28 16:17:33,Pneumonie
6764,10,2022-02-28,763,6764 2022-02-28,2022-02-28 06:53:13,Pneumonie
6354,9,2022-02-28,99,6354 2022-02-28,2022-02-28 20:55:52,Healthy
6354,9,2022-02-28,7,6354 2022-02-28,2022-02-28 20:47:13,Healthy
6354,9,2022-02-28,6,6354 2022-02-28,2022-02-28 13:12:41,Healthy
6410,1,2022-02-28,695,6410 2022-02-28,2022-02-28 20:55:32,Diarrhé
6410,1,2022-02-28,187,6410 2022-02-28,2022-02-28 12:57:59,Diarrhé
6410,1,2022-02-28,862,6410 2022-02-28,2022-02-28 07:30:41,Diarrhé
6738,10,2022-02-28,10,6738 2022-02-28,2022-02-28 20:52:29,Pneumonie
6738,10,2022-02-28,156,6738 2022-02-28,2022-02-28 16:11:04,Pneumonie
6738,10,2022-02-28,113,6738 2022-02-28,2022-02-28 07:31:03,Pneumonie
6738,10,2022-02-28,250,6738 2022-02-28,2022-02-28 07:05:57,Pneumonie
6746,10,2022-02-28,37,6746 2022-02-28,2022-02-28 20:49:25,Diarrhé
6746,10,2022-02-28,5,6746 2022-02-28,2022-02-28 20:40:39,Diarrhé
6746,10,2022-02-28,381,6746 2022-02-28,2022-02-28 14:04:33,Diarrhé
6746,10,2022-02-28,297,6746 2022-02-28,2022-02-28 06:09:41,Diarrhé
6715,9,2022-02-28,303,6715 2022-02-28,2022-02-28 13:36:30,Pneumonie
6715,9,2022-02-28,257,6715 2022-02-28,2022-02-28 06:01:13,Pneumonie
6355,9,2022-02-28,177,6355 2022-02-28,2022-02-28 20:39:53,Healthy
6355,9,2022-02-28,293,6355 2022-02-28,2022-02-28 13:55:46,Healthy
6355,9,2022-02-28,445,6355 2022-02-28,2022-02-28 12:00:17,Healthy
6799,1,2022-02-28,557,6799 2022-02-28,2022-02-28 20:35:45,Diarrhé
6799,1,2022-02-28,25,6799 2022-02-28,2022-02-28 17:15:44,Diarrhé
6799,1,2022-02-28,10,6799 2022-02-28,2022-02-28 14:23:25,Diarrhé
6799,1,2022-02-28,416,6799 2022-02-28,2022-02-28 10:16:42,Diarrhé
6786,2,2022-02-28,215,6786 2022-02-28,2022-02-28 20:31:51,Pneumonie
6786,2,2022-02-28,375,6786 2022-02-28,2022-02-28 15:47:58,Pneumonie
6786,2,2022-02-28,392,6786 2022-02-28,2022-02-28 13:10:08,Pneumonie
6786,2,2022-02-28,228,6786 2022-02-28,2022-02-28 07:19:56,Pneumonie
6800,1,2022-02-28,417,6800 2022-02-28,2022-02-28 20:15:19,"Diarrhé, Pneumonie"
6800,1,2022-02-28,290,6800 2022-02-28,2022-02-28 18:30:30,"Diarrhé, Pneumonie"
6800,1,2022-02-28,27,6800 2022-02-28,2022-02-28 17:38:40,"Diarrhé, Pneumonie"
6800,1,2022-02-28,79,6800 2022-02-28,2022-02-28 17:35:22,"Diarrhé, Pneumonie"
6800,1,2022-02-28,23,6800 2022-02-28,2022-02-28 17:32:19,"Diarrhé, Pneumonie"
6800,1,2022-02-28,233,6800 2022-02-28,2022-02-28 15:25:48,"Diarrhé, Pneumonie"
6800,1,2022-02-28,447,6800 2022-02-28,2022-02-28 10:52:54,"Diarrhé, Pneumonie"
6800,1,2022-02-28,596,6800 2022-02-28,2022-02-28 06:52:35,"Diarrhé, Pneumonie"
6724,10,2022-02-28,228,6724 2022-02-28,2022-02-28 20:11:43,Diarrhé
6724,10,2022-02-28,41,6724 2022-02-28,2022-02-28 09:07:08,Diarrhé
6724,10,2022-02-28,84,6724 2022-02-28,2022-02-28 09:03:08,Diarrhé
6356,9,2022-02-28,24,6356 2022-02-28,2022-02-28 20:09:11,Pneumonie
6356,9,2022-02-28,13,6356 2022-02-28,2022-02-28 20:05:41,Pneumonie
6356,9,2022-02-28,210,6356 2022-02-28,2022-02-28 13:49:26,Pneumonie
6774,2,2022-02-28,10,6774 2022-02-28,2022-02-28 20:04:49,"Diarrhé, Pneumonie"
6774,2,2022-02-28,21,6774 2022-02-28,2022-02-28 20:01:46,"Diarrhé, Pneumonie"
6774,2,2022-02-28,5,6774 2022-02-28,2022-02-28 17:10:07,"Diarrhé, Pneumonie"
6774,2,2022-02-28,299,6774 2022-02-28,2022-02-28 17:04:44,"Diarrhé, Pneumonie"
6774,2,2022-02-28,131,6774 2022-02-28,2022-02-28 13:43:21,"Diarrhé, Pneumonie"
6774,2,2022-02-28,36,6774 2022-02-28,2022-02-28 06:24:08,"Diarrhé, Pneumonie"
6774,2,2022-02-28,12,6774 2022-02-28,2022-02-28 06:21:06,"Diarrhé, Pneumonie"
6405,1,2022-02-28,36,6405 2022-02-28,2022-02-28 19:56:19,Diarrhé
6405,1,2022-02-28,137,6405 2022-02-28,2022-02-28 18:05:30,Diarrhé
6405,1,2022-02-28,431,6405 2022-02-28,2022-02-28 15:59:19,Diarrhé
6405,1,2022-02-28,565,6405 2022-02-28,2022-02-28 09:56:32,Diarrhé
6405,1,2022-02-28,256,6405 2022-02-28,2022-02-28 06:10:18,Diarrhé
6405,1,2022-02-28,232,6405 2022-02-28,2022-02-28 06:03:26,Diarrhé
6760,10,2022-02-28,433,6760 2022-02-28,2022-02-28 19:53:06,Healthy
6760,10,2022-02-28,375,6760 2022-02-28,2022-02-28 14:29:42,Healthy
6760,10,2022-02-28,87,6760 2022-02-28,2022-02-28 14:26:39,Healthy
6760,10,2022-02-28,197,6760 2022-02-28,2022-02-28 10:16:00,Healthy
6760,10,2022-02-28,500,6760 2022-02-28,2022-02-28 06:26:29,Healthy
6771,2,2022-02-28,401,6771 2022-02-28,2022-02-28 19:48:43,Pneumonie
6771,2,2022-02-28,285,6771 2022-02-28,2022-02-28 14:02:22,Pneumonie
6771,2,2022-02-28,304,6771 2022-02-28,2022-02-28 09:05:32,Pneumonie
6388,10,2022-02-28,293,6388 2022-02-28,2022-02-28 19:47:43,Healthy
6388,10,2022-02-28,231,6388 2022-02-28,2022-02-28 18:02:34,Healthy
6388,10,2022-02-28,9,6388 2022-02-28,2022-02-28 13:16:11,Healthy
6388,10,2022-02-28,134,6388 2022-02-28,2022-02-28 13:06:13,Healthy
6809,1,2022-02-28,506,6809 2022-02-28,2022-02-28 19:25:26,Pneumonie
6809,1,2022-02-28,246,6809 2022-02-28,2022-02-28 16:35:49,Pneumonie
6809,1,2022-02-28,128,6809 2022-02-28,2022-02-28 14:15:45,Pneumonie
6809,1,2022-02-28,19,6809 2022-02-28,2022-02-28 14:12:20,Pneumonie
6809,1,2022-02-28,139,6809 2022-02-28,2022-02-28 13:03:08,Pneumonie
6809,1,2022-02-28,290,6809 2022-02-28,2022-02-28 09:09:15,Pneumonie
6809,1,2022-02-28,83,6809 2022-02-28,2022-02-28 06:23:57,Pneumonie
6809,1,2022-02-28,30,6809 2022-02-28,2022-02-28 06:18:58,Pneumonie
6809,1,2022-02-28,13,6809 2022-02-28,2022-02-28 06:15:49,Pneumonie
6404,1,2022-02-28,380,6404 2022-02-28,2022-02-28 18:36:00,Diarrhé
6404,1,2022-02-28,388,6404 2022-02-28,2022-02-28 14:40:58,Diarrhé
6404,1,2022-02-28,300,6404 2022-02-28,2022-02-28 09:35:45,Diarrhé
6365,9,2022-02-28,12,6365 2022-02-28,2022-02-28 18:33:46,Pneumonie
6365,9,2022-02-28,8,6365 2022-02-28,2022-02-28 10:18:58,Pneumonie
6407,1,2022-02-28,71,6407 2022-02-28,2022-02-28 18:16:25,Diarrhé
6407,1,2022-02-28,622,6407 2022-02-28,2022-02-28 16:18:43,Diarrhé
6407,1,2022-02-28,500,6407 2022-02-28,2022-02-28 13:18:09,Diarrhé
6407,1,2022-02-28,491,6407 2022-02-28,2022-02-28 11:12:46,Diarrhé
6407,1,2022-02-28,856,6407 2022-02-28,2022-02-28 09:17:17,Diarrhé
6407,1,2022-02-28,503,6407 2022-02-28,2022-02-28 08:00:52,Diarrhé
6371,10,2022-02-28,221,6371 2022-02-28,2022-02-28 18:06:26,Pneumonie
6371,10,2022-02-28,199,6371 2022-02-28,2022-02-28 14:42:09,Pneumonie
6371,10,2022-02-28,204,6371 2022-02-28,2022-02-28 08:07:03,Pneumonie
6371,10,2022-02-28,59,6371 2022-02-28,2022-02-28 07:10:07,Pneumonie
6773,2,2022-02-28,289,6773 2022-02-28,2022-02-28 18:00:14,Healthy
6773,2,2022-02-28,409,6773 2022-02-28,2022-02-28 16:57:55,Healthy
6773,2,2022-02-28,158,6773 2022-02-28,2022-02-28 16:42:48,Healthy
6773,2,2022-02-28,254,6773 2022-02-28,2022-02-28 12:29:56,Healthy
6783,2,2022-02-27,34,6783 2022-02-27,2022-02-27 22:11:07,Healthy
6783,2,2022-02-27,321,6783 2022-02-27,2022-02-27 20:06:48,Healthy
6783,2,2022-02-27,20,6783 2022-02-27,2022-02-27 19:46:21,Healthy
6783,2,2022-02-27,109,6783 2022-02-27,2022-02-27 19:43:09,Healthy
6783,2,2022-02-27,440,6783 2022-02-27,2022-02-27 15:22:12,Healthy
6783,2,2022-02-27,497,6783 2022-02-27,2022-02-27 12:16:17,Healthy
6783,2,2022-02-27,42,6783 2022-02-27,2022-02-27 08:32:25,Healthy
6783,2,2022-02-27,466,6783 2022-02-27,2022-02-27 07:33:12,Healthy
6796,1,2022-02-27,139,6796 2022-02-27,2022-02-27 22:09:45,Diarrhé
6796,1,2022-02-27,326,6796 2022-02-27,2022-02-27 22:02:39,Diarrhé
