calfNumber,parc,day,Duration,cwd,datetime,State
6834,9,2022-03-11,542,6834 2022-03-11,2022-03-11 14:44:01,Unknown
6834,9,2022-03-11,549,6834 2022-03-11,2022-03-11 08:19:10,Unknown
6834,9,2022-03-11,380,6834 2022-03-11,2022-03-11 07:02:03,Unknown
6834,9,2022-03-11,127,6834 2022-03-11,2022-03-11 06:57:47,Unknown
6834,9,2022-03-11,361,6834 2022-03-11,2022-03-11 19:45:13,Unknown
6834,9,2022-03-11,361,6834 2022-03-11,2022-03-11 19:14:01,Unknown
6834,9,2022-03-11,254,6834 2022-03-11,2022-03-11 19:03:21,Unknown
6426,9,2022-03-11,343,6426 2022-03-11,2022-03-11 15:53:14,Diarrhé
6426,9,2022-03-11,128,6426 2022-03-11,2022-03-11 10:26:41,Diarrhé
6426,9,2022-03-11,348,6426 2022-03-11,2022-03-11 08:00:13,Diarrhé
6426,9,2022-03-11,121,6426 2022-03-11,2022-03-11 07:00:01,Diarrhé
6426,9,2022-03-11,286,6426 2022-03-11,2022-03-11 21:57:32,Diarrhé
6385,10,2022-03-11,282,6385 2022-03-11,2022-03-11 15:29:01,Pneumonie
6385,10,2022-03-11,9,6385 2022-03-11,2022-03-11 15:28:11,Pneumonie
6385,10,2022-03-11,17,6385 2022-03-11,2022-03-11 15:27:37,Pneumonie
6385,10,2022-03-11,13,6385 2022-03-11,2022-03-11 15:27:16,Pneumonie
6385,10,2022-03-11,15,6385 2022-03-11,2022-03-11 15:26:57,Pneumonie
6385,10,2022-03-11,30,6385 2022-03-11,2022-03-11 15:26:22,Pneumonie
6385,10,2022-03-11,17,6385 2022-03-11,2022-03-11 15:26:02,Pneumonie
6385,10,2022-03-11,63,6385 2022-03-11,2022-03-11 15:24:56,Pneumonie
6385,10,2022-03-11,98,6385 2022-03-11,2022-03-11 11:22:15,Pneumonie
6385,10,2022-03-11,36,6385 2022-03-11,2022-03-11 11:20:29,Pneumonie
6385,10,2022-03-11,116,6385 2022-03-11,2022-03-11 11:18:14,Pneumonie
6385,10,2022-03-11,361,6385 2022-03-11,2022-03-11 06:49:13,Pneumonie
6385,10,2022-03-11,182,6385 2022-03-11,2022-03-11 20:55:33,Pneumonie
6385,10,2022-03-11,39,6385 2022-03-11,2022-03-11 20:53:31,Pneumonie
6385,10,2022-03-11,12,6385 2022-03-11,2022-03-11 20:51:16,Pneumonie
6385,10,2022-03-11,23,6385 2022-03-11,2022-03-11 20:50:46,Pneumonie
6385,10,2022-03-11,28,6385 2022-03-11,2022-03-11 20:50:17,Pneumonie
6385,10,2022-03-11,31,6385 2022-03-11,2022-03-11 20:38:40,Pneumonie
6385,10,2022-03-11,40,6385 2022-03-11,2022-03-11 20:37:37,Pneumonie
6385,10,2022-03-11,23,6385 2022-03-11,2022-03-11 19:49:22,Pneumonie
6385,10,2022-03-11,17,6385 2022-03-11,2022-03-11 19:48:49,Pneumonie
6385,10,2022-03-11,12,6385 2022-03-11,2022-03-11 19:48:29,Pneumonie
6385,10,2022-03-11,29,6385 2022-03-11,2022-03-11 19:47:59,Pneumonie
6385,10,2022-03-11,16,6385 2022-03-11,2022-03-11 19:47:11,Pneumonie
6385,10,2022-03-11,49,6385 2022-03-11,2022-03-11 19:46:19,Pneumonie
6385,10,2022-03-11,53,6385 2022-03-11,2022-03-11 19:45:21,Pneumonie
6432,9,2022-03-11,652,6432 2022-03-11,2022-03-11 15:17:37,Pneumonie
6432,9,2022-03-11,396,6432 2022-03-11,2022-03-11 08:59:19,Pneumonie
6432,9,2022-03-11,152,6432 2022-03-11,2022-03-11 08:53:05,Pneumonie
6432,9,2022-03-11,305,6432 2022-03-11,2022-03-11 06:39:44,Pneumonie
6432,9,2022-03-11,625,6432 2022-03-11,2022-03-11 20:44:59,Pneumonie
6371,10,2022-03-11,232,6371 2022-03-11,2022-03-11 15:14:45,Pneumonie
6371,10,2022-03-11,257,6371 2022-03-11,2022-03-11 21:33:10,Pneumonie
6760,10,2022-03-11,276,6760 2022-03-11,2022-03-11 15:06:59,Pneumonie
6760,10,2022-03-11,48,6760 2022-03-11,2022-03-11 15:05:34,Pneumonie
6760,10,2022-03-11,23,6760 2022-03-11,2022-03-11 15:05:07,Pneumonie
6760,10,2022-03-11,21,6760 2022-03-11,2022-03-11 15:04:42,Pneumonie
6760,10,2022-03-11,9,6760 2022-03-11,2022-03-11 15:04:27,Pneumonie
6760,10,2022-03-11,14,6760 2022-03-11,2022-03-11 15:04:12,Pneumonie
6760,10,2022-03-11,29,6760 2022-03-11,2022-03-11 15:03:18,Pneumonie
6760,10,2022-03-11,9,6760 2022-03-11,2022-03-11 15:02:55,Pneumonie
6760,10,2022-03-11,130,6760 2022-03-11,2022-03-11 12:03:43,Pneumonie
6760,10,2022-03-11,101,6760 2022-03-11,2022-03-11 06:28:35,Pneumonie
6760,10,2022-03-11,48,6760 2022-03-11,2022-03-11 06:27:43,Pneumonie
6760,10,2022-03-11,31,6760 2022-03-11,2022-03-11 06:26:43,Pneumonie
6760,10,2022-03-11,15,6760 2022-03-11,2022-03-11 06:26:12,Pneumonie
6760,10,2022-03-11,23,6760 2022-03-11,2022-03-11 06:25:48,Pneumonie
6760,10,2022-03-11,5,6760 2022-03-11,2022-03-11 06:25:42,Pneumonie
6760,10,2022-03-11,17,6760 2022-03-11,2022-03-11 06:25:24,Pneumonie
6760,10,2022-03-11,29,6760 2022-03-11,2022-03-11 06:24:54,Pneumonie
6760,10,2022-03-11,215,6760 2022-03-11,2022-03-11 06:20:59,Pneumonie
6760,10,2022-03-11,10,6760 2022-03-11,2022-03-11 06:20:35,Pneumonie
6760,10,2022-03-11,35,6760 2022-03-11,2022-03-11 06:19:43,Pneumonie
6760,10,2022-03-11,19,6760 2022-03-11,2022-03-11 06:18:53,Pneumonie
6760,10,2022-03-11,43,6760 2022-03-11,2022-03-11 06:18:08,Pneumonie
6760,10,2022-03-11,15,6760 2022-03-11,2022-03-11 06:17:40,Pneumonie
6760,10,2022-03-11,268,6760 2022-03-11,2022-03-11 20:03:54,Pneumonie
6760,10,2022-03-11,182,6760 2022-03-11,2022-03-11 19:55:20,Pneumonie
6760,10,2022-03-11,7,6760 2022-03-11,2022-03-11 19:26:44,Pneumonie
6746,10,2022-03-11,142,6746 2022-03-11,2022-03-11 13:58:34,Unknown
6746,10,2022-03-11,14,6746 2022-03-11,2022-03-11 13:43:42,Unknown
6746,10,2022-03-11,11,6746 2022-03-11,2022-03-11 13:43:11,Unknown
6746,10,2022-03-11,11,6746 2022-03-11,2022-03-11 13:42:26,Unknown
6746,10,2022-03-11,65,6746 2022-03-11,2022-03-11 13:41:21,Unknown
6746,10,2022-03-11,6,6746 2022-03-11,2022-03-11 13:40:29,Unknown
6746,10,2022-03-11,24,6746 2022-03-11,2022-03-11 13:39:58,Unknown
6746,10,2022-03-11,5,6746 2022-03-11,2022-03-11 13:39:22,Unknown
6746,10,2022-03-11,14,6746 2022-03-11,2022-03-11 13:39:06,Unknown
6746,10,2022-03-11,12,6746 2022-03-11,2022-03-11 13:38:43,Unknown
6746,10,2022-03-11,11,6746 2022-03-11,2022-03-11 13:38:19,Unknown
6746,10,2022-03-11,10,6746 2022-03-11,2022-03-11 13:37:54,Unknown
6746,10,2022-03-11,8,6746 2022-03-11,2022-03-11 13:37:33,Unknown
6746,10,2022-03-11,15,6746 2022-03-11,2022-03-11 13:37:05,Unknown
6746,10,2022-03-11,23,6746 2022-03-11,2022-03-11 13:36:39,Unknown
6746,10,2022-03-11,24,6746 2022-03-11,2022-03-11 13:36:01,Unknown
6746,10,2022-03-11,7,6746 2022-03-11,2022-03-11 13:35:15,Unknown
6746,10,2022-03-11,126,6746 2022-03-11,2022-03-11 11:59:07,Unknown
6746,10,2022-03-11,184,6746 2022-03-11,2022-03-11 11:40:32,Unknown
6746,10,2022-03-11,87,6746 2022-03-11,2022-03-11 11:36:02,Unknown
6746,10,2022-03-11,7,6746 2022-03-11,2022-03-11 08:14:37,Unknown
6746,10,2022-03-11,55,6746 2022-03-11,2022-03-11 08:13:34,Unknown
6746,10,2022-03-11,25,6746 2022-03-11,2022-03-11 08:13:04,Unknown
6746,10,2022-03-11,303,6746 2022-03-11,2022-03-11 08:07:31,Unknown
6746,10,2022-03-11,170,6746 2022-03-11,2022-03-11 07:29:54,Unknown
6746,10,2022-03-11,288,6746 2022-03-11,2022-03-11 07:18:11,Unknown
6746,10,2022-03-11,156,6746 2022-03-11,2022-03-11 20:00:01,Unknown
6375,10,2022-03-11,121,6375 2022-03-11,2022-03-11 11:37:29,Unknown
6375,10,2022-03-11,91,6375 2022-03-11,2022-03-11 20:16:25,Unknown
6388,10,2022-03-11,336,6388 2022-03-11,2022-03-11 10:35:08,Healthy
6388,10,2022-03-11,432,6388 2022-03-11,2022-03-11 20:08:58,Healthy
6760,10,2022-03-10,138,6760 2022-03-10,2022-03-10 22:28:34,Pneumonie
6760,10,2022-03-10,350,6760 2022-03-10,2022-03-10 17:47:07,Pneumonie
6760,10,2022-03-10,17,6760 2022-03-10,2022-03-10 17:46:49,Pneumonie
6760,10,2022-03-10,20,6760 2022-03-10,2022-03-10 17:46:27,Pneumonie
6760,10,2022-03-10,16,6760 2022-03-10,2022-03-10 17:46:05,Pneumonie
6760,10,2022-03-10,8,6760 2022-03-10,2022-03-10 17:45:55,Pneumonie
6760,10,2022-03-10,20,6760 2022-03-10,2022-03-10 17:45:33,Pneumonie
6760,10,2022-03-10,12,6760 2022-03-10,2022-03-10 17:45:10,Pneumonie
6760,10,2022-03-10,11,6760 2022-03-10,2022-03-10 17:44:57,Pneumonie
6760,10,2022-03-10,75,6760 2022-03-10,2022-03-10 17:43:18,Pneumonie
6760,10,2022-03-10,18,6760 2022-03-10,2022-03-10 17:42:31,Pneumonie
6760,10,2022-03-10,22,6760 2022-03-10,2022-03-10 17:42:00,Pneumonie
6760,10,2022-03-10,6,6760 2022-03-10,2022-03-10 17:41:38,Pneumonie
6760,10,2022-03-10,15,6760 2022-03-10,2022-03-10 17:41:22,Pneumonie
6760,10,2022-03-10,10,6760 2022-03-10,2022-03-10 17:40:55,Pneumonie
6760,10,2022-03-10,24,6760 2022-03-10,2022-03-10 17:40:27,Pneumonie
6760,10,2022-03-10,14,6760 2022-03-10,2022-03-10 17:39:58,Pneumonie
6760,10,2022-03-10,16,6760 2022-03-10,2022-03-10 17:39:40,Pneumonie
6760,10,2022-03-10,31,6760 2022-03-10,2022-03-10 17:39:08,Pneumonie
6760,10,2022-03-10,23,6760 2022-03-10,2022-03-10 17:38:36,Pneumonie
6760,10,2022-03-10,22,6760 2022-03-10,2022-03-10 17:38:00,Pneumonie
6760,10,2022-03-10,36,6760 2022-03-10,2022-03-10 17:37:21,Pneumonie
6760,10,2022-03-10,24,6760 2022-03-10,2022-03-10 17:36:43,Pneumonie
6760,10,2022-03-10,8,6760 2022-03-10,2022-03-10 17:36:32,Pneumonie
6760,10,2022-03-10,36,6760 2022-03-10,2022-03-10 17:35:30,Pneumonie
6760,10,2022-03-10,19,6760 2022-03-10,2022-03-10 17:34:43,Pneumonie
6760,10,2022-03-10,35,6760 2022-03-10,2022-03-10 17:34:07,Pneumonie
6760,10,2022-03-10,119,6760 2022-03-10,2022-03-10 17:31:20,Pneumonie
6760,10,2022-03-10,659,6760 2022-03-10,2022-03-10 08:03:04,Pneumonie
6834,9,2022-03-10,127,6834 2022-03-10,2022-03-10 22:18:29,Pneumonie
6834,9,2022-03-10,128,6834 2022-03-10,2022-03-10 22:15:39,Pneumonie
6834,9,2022-03-10,425,6834 2022-03-10,2022-03-10 19:22:46,Pneumonie
6834,9,2022-03-10,177,6834 2022-03-10,2022-03-10 16:36:27,Pneumonie
6834,9,2022-03-10,172,6834 2022-03-10,2022-03-10 15:21:54,Pneumonie
6834,9,2022-03-10,191,6834 2022-03-10,2022-03-10 14:56:59,Pneumonie
6834,9,2022-03-10,287,6834 2022-03-10,2022-03-10 14:50:20,Pneumonie
6834,9,2022-03-10,335,6834 2022-03-10,2022-03-10 13:07:37,Pneumonie
6834,9,2022-03-10,641,6834 2022-03-10,2022-03-10 06:27:43,Pneumonie
6371,10,2022-03-10,18,6371 2022-03-10,2022-03-10 22:09:59,Unknown
6371,10,2022-03-10,25,6371 2022-03-10,2022-03-10 21:23:22,Unknown
6371,10,2022-03-10,17,6371 2022-03-10,2022-03-10 21:22:59,Unknown
6371,10,2022-03-10,41,6371 2022-03-10,2022-03-10 21:21:33,Unknown
6371,10,2022-03-10,98,6371 2022-03-10,2022-03-10 13:02:53,Unknown
6371,10,2022-03-10,251,6371 2022-03-10,2022-03-10 12:58:41,Unknown
6371,10,2022-03-10,82,6371 2022-03-10,2022-03-10 12:54:37,Unknown
6831,9,2022-03-10,328,6831 2022-03-10,2022-03-10 22:08:45,Healthy
6831,9,2022-03-10,172,6831 2022-03-10,2022-03-10 19:19:53,Healthy
6831,9,2022-03-10,351,6831 2022-03-10,2022-03-10 16:00:14,Healthy
6831,9,2022-03-10,462,6831 2022-03-10,2022-03-10 09:55:33,Healthy
6388,10,2022-03-10,398,6388 2022-03-10,2022-03-10 21:54:44,Pneumonie
6388,10,2022-03-10,5,6388 2022-03-10,2022-03-10 21:31:03,Pneumonie
6388,10,2022-03-10,7,6388 2022-03-10,2022-03-10 21:30:30,Pneumonie
6388,10,2022-03-10,527,6388 2022-03-10,2022-03-10 13:41:15,Pneumonie
6388,10,2022-03-10,100,6388 2022-03-10,2022-03-10 10:29:19,Pneumonie
6388,10,2022-03-10,146,6388 2022-03-10,2022-03-10 10:03:43,Pneumonie
6388,10,2022-03-10,14,6388 2022-03-10,2022-03-10 10:02:53,Pneumonie
6393,10,2022-03-10,194,6393 2022-03-10,2022-03-10 21:51:30,Pneumonie
6393,10,2022-03-10,288,6393 2022-03-10,2022-03-10 15:32:00,Pneumonie
6393,10,2022-03-10,6,6393 2022-03-10,2022-03-10 15:30:32,Pneumonie
6393,10,2022-03-10,280,6393 2022-03-10,2022-03-10 06:50:00,Pneumonie
6426,9,2022-03-10,310,6426 2022-03-10,2022-03-10 21:46:51,Unknown
6426,9,2022-03-10,129,6426 2022-03-10,2022-03-10 21:07:46,Unknown
6426,9,2022-03-10,189,6426 2022-03-10,2022-03-10 20:46:48,Unknown
6426,9,2022-03-10,291,6426 2022-03-10,2022-03-10 19:46:09,Unknown
6426,9,2022-03-10,275,6426 2022-03-10,2022-03-10 15:50:38,Unknown
6426,9,2022-03-10,148,6426 2022-03-10,2022-03-10 14:03:11,Unknown
6426,9,2022-03-10,208,6426 2022-03-10,2022-03-10 13:49:05,Unknown
6426,9,2022-03-10,16,6426 2022-03-10,2022-03-10 13:48:48,Unknown
6426,9,2022-03-10,29,6426 2022-03-10,2022-03-10 13:48:11,Unknown
6426,9,2022-03-10,76,6426 2022-03-10,2022-03-10 13:46:40,Unknown
6426,9,2022-03-10,12,6426 2022-03-10,2022-03-10 13:45:54,Unknown
6426,9,2022-03-10,106,6426 2022-03-10,2022-03-10 13:25:44,Unknown
6426,9,2022-03-10,183,6426 2022-03-10,2022-03-10 12:55:44,Unknown
6426,9,2022-03-10,177,6426 2022-03-10,2022-03-10 09:33:41,Unknown
6426,9,2022-03-10,444,6426 2022-03-10,2022-03-10 07:19:56,Unknown
6426,9,2022-03-10,23,6426 2022-03-10,2022-03-10 07:19:32,Unknown
6829,9,2022-03-10,160,6829 2022-03-10,2022-03-10 21:43:41,Healthy
6829,9,2022-03-10,381,6829 2022-03-10,2022-03-10 20:40:26,Healthy
6829,9,2022-03-10,319,6829 2022-03-10,2022-03-10 18:02:54,Healthy
6829,9,2022-03-10,245,6829 2022-03-10,2022-03-10 17:33:04,Healthy
6829,9,2022-03-10,128,6829 2022-03-10,2022-03-10 14:42:51,Healthy
6829,9,2022-03-10,533,6829 2022-03-10,2022-03-10 14:30:31,Healthy
6829,9,2022-03-10,76,6829 2022-03-10,2022-03-10 12:58:48,Healthy
6829,9,2022-03-10,430,6829 2022-03-10,2022-03-10 11:28:45,Healthy
6829,9,2022-03-10,265,6829 2022-03-10,2022-03-10 09:29:15,Healthy
6829,9,2022-03-10,138,6829 2022-03-10,2022-03-10 08:45:25,Healthy
6829,9,2022-03-10,460,6829 2022-03-10,2022-03-10 06:09:32,Healthy
6836,9,2022-03-10,399,6836 2022-03-10,2022-03-10 21:27:30,Healthy
6836,9,2022-03-10,293,6836 2022-03-10,2022-03-10 21:21:45,Healthy
6836,9,2022-03-10,398,6836 2022-03-10,2022-03-10 20:57:04,Healthy
6836,9,2022-03-10,467,6836 2022-03-10,2022-03-10 16:42:52,Healthy
6836,9,2022-03-10,276,6836 2022-03-10,2022-03-10 15:24:56,Healthy
6836,9,2022-03-10,415,6836 2022-03-10,2022-03-10 13:27:31,Healthy
6836,9,2022-03-10,303,6836 2022-03-10,2022-03-10 11:41:26,Healthy
6836,9,2022-03-10,320,6836 2022-03-10,2022-03-10 06:40:51,Healthy
6385,10,2022-03-10,115,6385 2022-03-10,2022-03-10 20:55:32,"Diarrhé, Pneumonie"
6385,10,2022-03-10,255,6385 2022-03-10,2022-03-10 17:52:57,"Diarrhé, Pneumonie"
6385,10,2022-03-10,286,6385 2022-03-10,2022-03-10 17:01:50,"Diarrhé, Pneumonie"
6385,10,2022-03-10,40,6385 2022-03-10,2022-03-10 15:50:41,"Diarrhé, Pneumonie"
6385,10,2022-03-10,39,6385 2022-03-10,2022-03-10 13:26:35,"Diarrhé, Pneumonie"
6385,10,2022-03-10,30,6385 2022-03-10,2022-03-10 13:26:04,"Diarrhé, Pneumonie"
6385,10,2022-03-10,214,6385 2022-03-10,2022-03-10 13:22:29,"Diarrhé, Pneumonie"
6385,10,2022-03-10,298,6385 2022-03-10,2022-03-10 07:15:29,"Diarrhé, Pneumonie"
6385,10,2022-03-10,427,6385 2022-03-10,2022-03-10 07:05:44,"Diarrhé, Pneumonie"
6370,10,2022-03-10,39,6370 2022-03-10,2022-03-10 20:27:06,Pneumonie
6370,10,2022-03-10,172,6370 2022-03-10,2022-03-10 14:20:17,Pneumonie
6766,10,2022-03-10,443,6766 2022-03-10,2022-03-10 20:19:43,Unknown
6766,10,2022-03-10,244,6766 2022-03-10,2022-03-10 13:34:08,Unknown
6766,10,2022-03-10,12,6766 2022-03-10,2022-03-10 13:33:55,Unknown
6766,10,2022-03-10,15,6766 2022-03-10,2022-03-10 13:33:20,Unknown
6766,10,2022-03-10,40,6766 2022-03-10,2022-03-10 13:32:39,Unknown
6766,10,2022-03-10,16,6766 2022-03-10,2022-03-10 13:32:08,Unknown
6766,10,2022-03-10,9,6766 2022-03-10,2022-03-10 13:31:54,Unknown
6766,10,2022-03-10,6,6766 2022-03-10,2022-03-10 13:31:45,Unknown
6766,10,2022-03-10,217,6766 2022-03-10,2022-03-10 06:45:16,Unknown
6766,10,2022-03-10,54,6766 2022-03-10,2022-03-10 06:43:33,Unknown
6766,10,2022-03-10,45,6766 2022-03-10,2022-03-10 06:42:12,Unknown
6766,10,2022-03-10,22,6766 2022-03-10,2022-03-10 06:41:28,Unknown
6766,10,2022-03-10,162,6766 2022-03-10,2022-03-10 06:38:45,Unknown
6764,10,2022-03-10,370,6764 2022-03-10,2022-03-10 20:13:11,Pneumonie
6764,10,2022-03-10,268,6764 2022-03-10,2022-03-10 18:29:12,Pneumonie
6764,10,2022-03-10,7,6764 2022-03-10,2022-03-10 18:07:52,Pneumonie
6764,10,2022-03-10,20,6764 2022-03-10,2022-03-10 18:07:31,Pneumonie
6764,10,2022-03-10,33,6764 2022-03-10,2022-03-10 18:06:56,Pneumonie
6764,10,2022-03-10,86,6764 2022-03-10,2022-03-10 18:05:25,Pneumonie
6764,10,2022-03-10,39,6764 2022-03-10,2022-03-10 18:04:42,Pneumonie
6764,10,2022-03-10,62,6764 2022-03-10,2022-03-10 18:03:14,Pneumonie
6764,10,2022-03-10,376,6764 2022-03-10,2022-03-10 14:05:00,Pneumonie
6764,10,2022-03-10,6,6764 2022-03-10,2022-03-10 14:04:46,Pneumonie
6764,10,2022-03-10,21,6764 2022-03-10,2022-03-10 14:03:58,Pneumonie
6764,10,2022-03-10,15,6764 2022-03-10,2022-03-10 14:03:32,Pneumonie
6764,10,2022-03-10,400,6764 2022-03-10,2022-03-10 06:02:03,Pneumonie
6375,10,2022-03-10,212,6375 2022-03-10,2022-03-10 19:54:13,Healthy
6375,10,2022-03-10,118,6375 2022-03-10,2022-03-10 10:17:11,Healthy
6375,10,2022-03-10,14,6375 2022-03-10,2022-03-10 09:10:46,Healthy
6375,10,2022-03-10,18,6375 2022-03-10,2022-03-10 09:10:18,Healthy
6375,10,2022-03-10,93,6375 2022-03-10,2022-03-10 09:08:12,Healthy
6375,10,2022-03-10,13,6375 2022-03-10,2022-03-10 09:07:45,Healthy
6375,10,2022-03-10,24,6375 2022-03-10,2022-03-10 09:06:55,Healthy
6375,10,2022-03-10,25,6375 2022-03-10,2022-03-10 09:06:28,Healthy
6375,10,2022-03-10,18,6375 2022-03-10,2022-03-10 09:05:26,Healthy
6375,10,2022-03-10,64,6375 2022-03-10,2022-03-10 09:04:13,Healthy
6746,10,2022-03-10,272,6746 2022-03-10,2022-03-10 16:53:49,Unknown
6746,10,2022-03-10,216,6746 2022-03-10,2022-03-10 16:24:01,Unknown
6746,10,2022-03-10,530,6746 2022-03-10,2022-03-10 09:40:50,Unknown
6746,10,2022-03-10,297,6746 2022-03-10,2022-03-10 09:12:29,Unknown
6746,10,2022-03-10,7,6746 2022-03-10,2022-03-10 09:12:12,Unknown
6746,10,2022-03-10,6,6746 2022-03-10,2022-03-10 09:12:03,Unknown
6746,10,2022-03-10,10,6746 2022-03-10,2022-03-10 09:11:47,Unknown
6746,10,2022-03-10,10,6746 2022-03-10,2022-03-10 09:11:35,Unknown
6746,10,2022-03-10,8,6746 2022-03-10,2022-03-10 09:11:21,Unknown
6382,10,2022-03-10,375,6382 2022-03-10,2022-03-10 16:47:34,Pneumonie
6382,10,2022-03-10,57,6382 2022-03-10,2022-03-10 16:46:35,Pneumonie
6382,10,2022-03-10,75,6382 2022-03-10,2022-03-10 16:44:23,Pneumonie
6382,10,2022-03-10,6,6382 2022-03-10,2022-03-10 16:43:36,Pneumonie
6382,10,2022-03-10,6,6382 2022-03-10,2022-03-10 16:43:27,Pneumonie
6382,10,2022-03-10,274,6382 2022-03-10,2022-03-10 09:36:06,Pneumonie
6382,10,2022-03-10,30,6382 2022-03-10,2022-03-10 09:35:31,Pneumonie
6382,10,2022-03-10,28,6382 2022-03-10,2022-03-10 09:35:00,Pneumonie
6382,10,2022-03-10,5,6382 2022-03-10,2022-03-10 09:34:51,Pneumonie
6382,10,2022-03-10,22,6382 2022-03-10,2022-03-10 09:34:27,Pneumonie
6382,10,2022-03-10,19,6382 2022-03-10,2022-03-10 09:34:06,Pneumonie
6382,10,2022-03-10,22,6382 2022-03-10,2022-03-10 09:33:43,Pneumonie
6382,10,2022-03-10,14,6382 2022-03-10,2022-03-10 09:33:18,Pneumonie
6382,10,2022-03-10,19,6382 2022-03-10,2022-03-10 09:32:53,Pneumonie
6382,10,2022-03-10,11,6382 2022-03-10,2022-03-10 09:32:27,Pneumonie
6827,9,2022-03-10,620,6827 2022-03-10,2022-03-10 08:47:43,Healthy
6382,10,2022-03-09,208,6382 2022-03-09,2022-03-09 21:54:26,Healthy
6382,10,2022-03-09,221,6382 2022-03-09,2022-03-09 15:11:19,Healthy
6382,10,2022-03-09,42,6382 2022-03-09,2022-03-09 15:09:24,Healthy
6382,10,2022-03-09,18,6382 2022-03-09,2022-03-09 15:09:04,Healthy
6382,10,2022-03-09,128,6382 2022-03-09,2022-03-09 14:56:17,Healthy
6382,10,2022-03-09,23,6382 2022-03-09,2022-03-09 14:55:31,Healthy
6382,10,2022-03-09,5,6382 2022-03-09,2022-03-09 14:55:24,Healthy
6382,10,2022-03-09,7,6382 2022-03-09,2022-03-09 14:54:59,Healthy
6382,10,2022-03-09,20,6382 2022-03-09,2022-03-09 14:54:38,Healthy
6382,10,2022-03-09,18,6382 2022-03-09,2022-03-09 14:54:19,Healthy
6382,10,2022-03-09,55,6382 2022-03-09,2022-03-09 14:53:05,Healthy
6382,10,2022-03-09,173,6382 2022-03-09,2022-03-09 09:36:48,Healthy
6382,10,2022-03-09,10,6382 2022-03-09,2022-03-09 08:50:31,Healthy
6382,10,2022-03-09,16,6382 2022-03-09,2022-03-09 08:50:07,Healthy
6382,10,2022-03-09,14,6382 2022-03-09,2022-03-09 08:49:40,Healthy
6382,10,2022-03-09,65,6382 2022-03-09,2022-03-09 08:48:22,Healthy
6382,10,2022-03-09,14,6382 2022-03-09,2022-03-09 08:47:50,Healthy
6382,10,2022-03-09,5,6382 2022-03-09,2022-03-09 08:47:36,Healthy
6382,10,2022-03-09,5,6382 2022-03-09,2022-03-09 08:47:25,Healthy
6764,10,2022-03-09,133,6764 2022-03-09,2022-03-09 21:40:30,Unknown
6764,10,2022-03-09,154,6764 2022-03-09,2022-03-09 21:33:08,Unknown
6764,10,2022-03-09,211,6764 2022-03-09,2022-03-09 20:17:54,Unknown
6764,10,2022-03-09,335,6764 2022-03-09,2022-03-09 14:21:10,Unknown
6764,10,2022-03-09,4,6764 2022-03-09,2022-03-09 14:06:00,Unknown
6764,10,2022-03-09,18,6764 2022-03-09,2022-03-09 14:05:39,Unknown
6764,10,2022-03-09,25,6764 2022-03-09,2022-03-09 14:04:56,Unknown
6764,10,2022-03-09,17,6764 2022-03-09,2022-03-09 14:03:04,Unknown
6764,10,2022-03-09,29,6764 2022-03-09,2022-03-09 14:02:31,Unknown
6764,10,2022-03-09,42,6764 2022-03-09,2022-03-09 14:01:15,Unknown
6764,10,2022-03-09,34,6764 2022-03-09,2022-03-09 13:59:54,Unknown
6764,10,2022-03-09,8,6764 2022-03-09,2022-03-09 13:59:44,Unknown
6764,10,2022-03-09,358,6764 2022-03-09,2022-03-09 06:05:32,Unknown
6829,9,2022-03-09,31,6829 2022-03-09,2022-03-09 21:13:39,Unknown
6829,9,2022-03-09,289,6829 2022-03-09,2022-03-09 20:41:07,Unknown
6829,9,2022-03-09,518,6829 2022-03-09,2022-03-09 19:35:20,Unknown
6829,9,2022-03-09,277,6829 2022-03-09,2022-03-09 17:14:39,Unknown
6829,9,2022-03-09,19,6829 2022-03-09,2022-03-09 17:13:25,Unknown
6829,9,2022-03-09,12,6829 2022-03-09,2022-03-09 17:13:07,Unknown
6829,9,2022-03-09,11,6829 2022-03-09,2022-03-09 17:12:55,Unknown
6829,9,2022-03-09,11,6829 2022-03-09,2022-03-09 17:12:42,Unknown
6829,9,2022-03-09,11,6829 2022-03-09,2022-03-09 17:12:08,Unknown
6829,9,2022-03-09,10,6829 2022-03-09,2022-03-09 17:11:57,Unknown
6829,9,2022-03-09,11,6829 2022-03-09,2022-03-09 17:11:44,Unknown
6829,9,2022-03-09,8,6829 2022-03-09,2022-03-09 17:11:30,Unknown
6829,9,2022-03-09,143,6829 2022-03-09,2022-03-09 14:53:57,Unknown
6829,9,2022-03-09,558,6829 2022-03-09,2022-03-09 13:59:16,Unknown
6829,9,2022-03-09,57,6829 2022-03-09,2022-03-09 11:13:52,Unknown
6829,9,2022-03-09,171,6829 2022-03-09,2022-03-09 08:45:46,Unknown
6829,9,2022-03-09,311,6829 2022-03-09,2022-03-09 08:39:16,Unknown
6829,9,2022-03-09,355,6829 2022-03-09,2022-03-09 06:19:46,Unknown
6766,10,2022-03-09,463,6766 2022-03-09,2022-03-09 21:01:07,Unknown
6766,10,2022-03-09,737,6766 2022-03-09,2022-03-09 17:31:47,Unknown
6766,10,2022-03-09,332,6766 2022-03-09,2022-03-09 06:39:47,Unknown
6375,10,2022-03-09,16,6375 2022-03-09,2022-03-09 20:59:39,Unknown
